股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
腾讯控股,00700,2010-01-08,4.36,5.234,5.447,4.36,3995222,667967232.0,22.71,9.34,0.447,0.22
腾讯控股,00700,2010-01-11,5.486,5.796,6.612,5.486,3553913,609122176.0,21.51,10.74,0.562,0.2
腾讯控股,00700,2010-01-12,6.107,5.369,6.165,5.234,3144975,534011392.0,16.06,-7.37,-0.427,0.17
腾讯控股,00700,2010-01-13,5.136,5.816,6.418,5.059,6110877,1043505024.0,25.31,8.33,0.447,0.34
腾讯控股,00700,2010-01-14,6.301,6.107,6.495,5.894,3788707,653862528.0,10.33,5.0,0.291,0.21
腾讯控股,00700,2010-01-15,6.437,6.689,6.903,6.224,4084529,715198464.0,11.12,9.53,0.582,0.22
腾讯控股,00700,2010-01-18,6.554,5.583,6.651,5.253,5563643,953317632.0,20.9,-16.53,-1.106,0.31
腾讯控股,00700,2010-01-19,5.136,3.933,5.234,3.428,12207600,1988401408.0,32.35,-29.55,-1.65,0.67
腾讯控股,00700,2010-01-20,3.312,2.807,3.739,2.555,8810897,1386782080.0,30.1,-28.63,-1.126,0.48
腾讯控股,00700,2010-01-21,2.555,2.341,3.661,2.011,11482302,1777866368.0,58.78,-16.6,-0.466,0.63
腾讯控股,00700,2010-01-22,1.468,1.856,2.05,0.827,13856209,2054513664.0,52.24,-20.72,-0.485,0.76
腾讯控股,00700,2010-01-25,1.176,1.604,1.623,0.788,8718700,1283986304.0,44.99,-13.58,-0.252,0.48
腾讯控股,00700,2010-01-26,1.817,0.419,1.817,0.342,8211145,1194052224.0,91.96,-73.88,-1.185,0.45
腾讯控股,00700,2010-01-27,0.497,0.089,0.73,-0.668,10244401,1443095040.0,333.65,-78.76,-0.33,0.56
腾讯控股,00700,2010-01-28,0.284,1.079,1.371,0.264,10272948,1494143616.0,1243.82,1112.36,0.99,0.56
腾讯控股,00700,2010-01-29,0.905,0.827,1.371,0.4,6764886,984512896.0,89.99,-23.35,-0.252,0.37
腾讯控股,00700,2010-02-01,0.672,0.012,0.672,-0.338,7903880,1113501312.0,122.13,-98.55,-0.815,0.43
腾讯控股,00700,2010-02-02,0.555,0.186,0.672,-0.027,6491201,923917888.0,5825.0,1450.0,0.174,0.36
腾讯控股,00700,2010-02-03,0.516,1.836,2.069,0.419,9781655,1451383168.0,887.1,887.1,1.65,0.54
腾讯控股,00700,2010-02-04,1.817,1.041,1.817,0.982,3859062,570446208.0,45.48,-43.3,-0.795,0.21
腾讯控股,00700,2010-02-05,-0.182,-0.493,0.361,-0.648,11156684,1553698176.0,96.93,-147.36,-1.534,0.61
腾讯控股,00700,2010-02-08,-0.939,-0.629,-0.26,-0.939,6921375,953056320.0,-137.73,-27.59,-0.136,0.38
腾讯控股,00700,2010-02-09,-0.959,-1.153,-0.396,-1.483,7116496,965898816.0,-172.81,-83.31,-0.524,0.39
腾讯控股,00700,2010-02-10,-0.59,-0.415,-0.318,-1.095,6368680,875555776.0,-67.39,64.01,0.738,0.35
腾讯控股,00700,2010-02-11,-0.182,0.788,0.866,-0.182,8222731,1184687232.0,-252.53,289.88,1.203,0.45
腾讯控股,00700,2010-02-12,0.982,1.409,1.681,0.982,6599554,975065792.0,88.71,78.81,0.621,0.36
腾讯控股,00700,2010-02-17,2.555,2.031,2.632,1.798,5195149,788302592.0,59.19,44.14,0.622,0.29
腾讯控股,00700,2010-02-18,2.031,1.584,2.108,1.371,2892653,433335488.0,36.29,-22.01,-0.447,0.16
腾讯控股,00700,2010-02-19,1.681,0.342,1.681,0.284,3760149,543511040.0,88.19,-78.41,-1.242,0.21
腾讯控股,00700,2010-02-22,1.351,1.642,1.739,0.924,4735207,701886272.0,238.3,380.12,1.3,0.26
腾讯控股,00700,2010-02-23,1.176,2.069,2.147,1.079,4380549,655485696.0,65.04,26.0,0.427,0.24
腾讯控股,00700,2010-02-24,1.759,1.759,1.914,1.506,3365174,504510880.0,19.72,-14.98,-0.31,0.18
腾讯控股,00700,2010-02-25,1.953,1.642,2.147,1.448,2971736,446212128.0,39.74,-6.65,-0.117,0.16
腾讯控股,00700,2010-02-26,2.632,2.186,2.632,1.836,2993486,455225312.0,48.48,33.13,0.544,0.16
腾讯控股,00700,2010-03-01,2.535,2.729,2.729,2.38,3680536,566828096.0,15.97,24.84,0.543,0.2
腾讯控股,00700,2010-03-02,3.04,3.292,3.409,2.943,5116620,806915200.0,17.08,20.63,0.563,0.28
腾讯控股,00700,2010-03-03,3.409,3.506,3.545,3.021,2935739,462602592.0,15.92,6.5,0.214,0.16
腾讯控股,00700,2010-03-04,3.506,2.38,3.506,2.05,4299080,664944064.0,41.53,-32.12,-1.126,0.24
腾讯控股,00700,2010-03-05,2.535,3.37,3.467,2.438,5854763,914384960.0,43.24,41.6,0.99,0.32
腾讯控股,00700,2010-03-08,3.7,3.855,3.991,3.603,4983385,800071360.0,11.51,14.39,0.485,0.27
腾讯控股,00700,2010-03-09,3.603,3.642,3.855,3.156,2975503,474249344.0,18.13,-5.53,-0.213,0.16
腾讯控股,00700,2010-03-10,4.088,4.379,4.515,3.642,5003679,813628480.0,23.97,20.24,0.737,0.27
腾讯控股,00700,2010-03-11,4.476,4.321,4.476,3.622,3432752,556185984.0,19.5,-1.32,-0.058,0.19
腾讯控股,00700,2010-03-12,4.476,3.933,4.515,3.816,3440240,558091712.0,16.18,-8.98,-0.388,0.19
腾讯控股,00700,2010-03-15,3.448,5.156,5.234,3.428,5109644,842565248.0,45.92,31.1,1.223,0.28
腾讯控股,00700,2010-03-16,4.671,4.806,5.039,4.515,8932496,1477474944.0,10.16,-6.79,-0.35,0.49
腾讯控股,00700,2010-03-17,5.253,4.826,5.253,4.088,6718405,1111067264.0,24.24,0.42,0.02,0.37
腾讯控股,00700,2010-03-18,4.593,3.059,4.593,2.924,13989531,2222648576.0,34.58,-36.61,-1.767,0.77
腾讯控股,00700,2010-03-19,2.729,2.924,3.254,1.856,16433831,2523036416.0,45.7,-4.41,-0.135,0.9
腾讯控股,00700,2010-03-22,2.535,2.885,3.234,2.05,4736541,737015872.0,40.49,-1.33,-0.039,0.26
腾讯控股,00700,2010-03-23,3.176,3.351,3.409,2.982,4548215,716733184.0,14.8,16.15,0.466,0.25
腾讯控股,00700,2010-03-24,3.118,3.37,3.836,2.962,5731659,909450048.0,26.08,0.57,0.019,0.31
腾讯控股,00700,2010-03-25,3.991,3.292,3.991,3.156,4939771,782404992.0,24.78,-2.31,-0.078,0.27
腾讯控股,00700,2010-03-26,3.001,3.331,3.409,2.788,4484743,705786688.0,18.86,1.18,0.039,0.25
腾讯控股,00700,2010-03-29,3.409,3.603,3.758,3.331,3064067,487621216.0,12.82,8.17,0.272,0.17
腾讯控股,00700,2010-03-30,3.312,3.215,3.506,3.021,5115174,807121856.0,13.46,-10.77,-0.388,0.28
腾讯控股,00700,2010-03-31,3.409,2.885,3.409,2.807,3546679,555499776.0,18.72,-10.26,-0.33,0.19
腾讯控股,00700,2010-04-01,2.555,2.555,2.826,2.399,5868867,906114560.0,14.8,-11.44,-0.33,0.32
腾讯控股,00700,2010-04-07,3.312,2.924,3.312,2.671,10618741,1659628928.0,25.09,14.44,0.369,0.58
腾讯控股,00700,2010-04-08,2.826,3.273,3.409,2.788,4389061,691661376.0,21.24,11.94,0.349,0.24
腾讯控股,00700,2010-04-09,3.486,3.972,4.069,3.351,7294303,1170153984.0,21.94,21.36,0.699,0.4
腾讯控股,00700,2010-04-12,4.108,4.011,4.671,3.914,6335927,1033041280.0,19.06,0.98,0.039,0.35
腾讯控股,00700,2010-04-13,4.282,3.836,4.457,3.506,5655484,909859008.0,23.71,-4.36,-0.175,0.31
腾讯控股,00700,2010-04-14,4.088,3.875,4.127,3.836,2501941,404114112.0,7.59,1.02,0.039,0.14
腾讯控股,00700,2010-04-15,3.894,3.584,4.224,3.409,2759606,443258144.0,21.03,-7.51,-0.291,0.15
腾讯控股,00700,2010-04-16,3.7,3.409,3.7,3.079,3469183,547548416.0,17.33,-4.88,-0.175,0.19
腾讯控股,00700,2010-04-19,2.846,2.846,3.079,2.652,4234350,657880832.0,12.53,-16.52,-0.563,0.23
腾讯控股,00700,2010-04-20,2.924,3.059,3.195,2.924,3443308,540047104.0,9.52,7.48,0.213,0.19
腾讯控股,00700,2010-04-21,3.389,3.156,3.584,3.079,4446401,701990016.0,16.51,3.17,0.097,0.24
腾讯控股,00700,2010-04-22,2.632,3.292,3.506,2.613,3307626,520855392.0,28.3,4.31,0.136,0.18
腾讯控股,00700,2010-04-23,3.292,4.069,4.185,3.292,7191805,1159419648.0,27.13,23.6,0.777,0.39
腾讯控股,00700,2010-04-26,4.476,4.554,4.768,4.379,4857507,799550016.0,9.56,11.92,0.485,0.27
腾讯控股,00700,2010-04-27,4.302,3.836,4.302,3.797,3150751,508947616.0,11.09,-15.77,-0.718,0.17
腾讯控股,00700,2010-04-28,3.254,3.525,3.681,3.079,3386533,537745280.0,15.69,-8.11,-0.311,0.19
腾讯控股,00700,2010-04-29,3.564,3.7,3.952,3.564,3161813,506244512.0,11.01,4.96,0.175,0.17
腾讯控股,00700,2010-04-30,4.282,4.36,4.418,3.894,4326083,703733184.0,14.16,17.84,0.66,0.24
腾讯控股,00700,2010-05-03,4.088,4.554,4.787,3.952,4702501,769633216.0,19.15,4.45,0.194,0.26
腾讯控股,00700,2010-05-04,4.865,4.768,5.02,4.612,5092275,844594048.0,8.96,4.7,0.214,0.28
腾讯控股,00700,2010-05-05,4.185,3.894,4.341,3.778,4884924,788668608.0,11.81,-18.33,-0.874,0.27
腾讯控股,00700,2010-05-06,3.409,2.826,3.467,2.652,7447544,1163420544.0,20.93,-27.43,-1.068,0.41
腾讯控股,00700,2010-05-07,1.429,2.225,2.496,1.429,8732255,1323016064.0,37.76,-21.27,-0.601,0.48
腾讯控股,00700,2010-05-10,2.613,2.652,2.749,2.419,3964295,610348736.0,14.83,19.19,0.427,0.22
腾讯控股,00700,2010-05-11,3.001,2.652,3.001,2.574,7017696,1087375232.0,16.1,0.0,0.0,0.38
腾讯控股,00700,2010-05-12,2.38,2.089,2.613,1.739,8928349,1348501120.0,32.96,-21.23,-0.563,0.49
腾讯控股,00700,2010-05-13,3.001,3.564,3.584,2.807,11451680,1797493632.0,37.19,70.61,1.475,0.63
腾讯控股,00700,2010-05-14,3.254,4.049,4.399,3.254,8628159,1396479232.0,32.13,13.61,0.485,0.47
腾讯控股,00700,2010-05-17,3.584,2.652,3.622,2.438,9522958,1479588224.0,29.24,-34.5,-1.397,0.52
腾讯控股,00700,2010-05-18,2.652,2.788,2.962,2.458,4818986,744035648.0,19.0,5.13,0.136,0.26
腾讯控股,00700,2010-05-19,2.594,2.147,2.691,2.05,4505844,688789056.0,22.99,-22.99,-0.641,0.25
腾讯控股,00700,2010-05-20,2.225,1.681,2.419,1.079,7339635,1098088704.0,62.41,-21.7,-0.466,0.4
腾讯控股,00700,2010-05-24,0.866,1.409,1.681,0.866,7084373,1044345344.0,48.48,-16.18,-0.272,0.39
腾讯控股,00700,2010-05-25,0.866,0.361,1.06,0.284,7647284,1103206784.0,55.07,-74.38,-1.048,0.42
腾讯控股,00700,2010-05-26,0.361,1.565,1.72,0.361,9048751,1320609920.0,376.45,333.52,1.204,0.49
腾讯控股,00700,2010-05-27,1.254,1.953,2.205,1.138,5682745,849897152.0,68.18,24.79,0.388,0.31
腾讯控股,00700,2010-05-28,2.225,1.875,2.516,1.798,5513432,833177024.0,36.76,-3.99,-0.078,0.3
腾讯控股,00700,2010-05-31,1.992,1.875,1.992,1.545,2902828,434035872.0,23.84,0.0,0.0,0.16
腾讯控股,00700,2010-06-01,1.739,1.759,2.205,1.642,3373653,508353984.0,30.03,-6.19,-0.116,0.18
腾讯控股,00700,2010-06-02,1.895,2.186,2.322,1.642,3799128,574372224.0,38.66,24.28,0.427,0.21
腾讯控股,00700,2010-06-03,2.458,2.186,2.496,2.108,4380695,667159232.0,17.75,0.0,0.0,0.24
腾讯控股,00700,2010-06-04,2.341,2.011,2.594,1.836,3632082,550897536.0,34.68,-8.01,-0.175,0.2
腾讯控股,00700,2010-06-07,1.002,1.235,1.371,1.002,4697494,690991680.0,18.35,-38.59,-0.776,0.26
腾讯控股,00700,2010-06-08,1.079,0.614,1.196,0.342,11997828,1723792640.0,69.15,-50.28,-0.621,0.66
腾讯控股,00700,2010-06-09,0.381,-0.609,0.594,-0.726,21773220,3026219776.0,214.98,-199.19,-1.223,1.19
腾讯控股,00700,2010-06-10,-1.25,-2.551,-1.231,-2.648,29834572,3886489344.0,-232.68,-318.88,-1.942,1.63
腾讯控股,00700,2010-06-11,-1.464,-1.483,-1.25,-2.007,15543910,2051274880.0,-29.67,41.87,1.068,0.85
腾讯控股,00700,2010-06-14,-0.784,-1.755,-0.706,-1.929,8311745,1107609216.0,-82.47,-18.34,-0.272,0.45
腾讯控股,00700,2010-06-15,-1.988,-2.551,-1.871,-2.9,12562812,1598814976.0,-58.63,-45.36,-0.796,0.69
腾讯控股,00700,2010-06-17,-2.667,-3.016,-2.628,-3.385,14762454,1837960448.0,-29.67,-18.23,-0.465,0.81
腾讯控股,00700,2010-06-18,-3.211,-2.104,-1.949,-3.909,25941308,3234906368.0,-64.99,30.24,0.912,1.42
腾讯控股,00700,2010-06-21,-1.464,-1.619,-1.289,-2.026,10180524,1339470720.0,-35.03,23.05,0.485,0.56
腾讯控股,00700,2010-06-22,-1.619,-2.822,-1.502,-2.978,13293173,1724711936.0,-91.17,-74.31,-1.203,0.73
腾讯控股,00700,2010-06-23,-3.211,-3.036,-2.337,-3.696,21255708,2643359232.0,-48.16,-7.58,-0.214,1.16
腾讯控股,00700,2010-06-24,-2.822,-2.764,-2.104,-2.822,7268426,925213184.0,-23.65,8.96,0.272,0.4
腾讯控股,00700,2010-06-25,-2.842,-2.104,-2.085,-2.842,6207357,796107904.0,-27.39,23.88,0.66,0.34
腾讯控股,00700,2010-06-28,-2.026,-2.007,-1.677,-2.259,5026432,656558144.0,-27.66,4.61,0.097,0.27
腾讯控股,00700,2010-06-29,-1.658,-2.454,-1.658,-2.745,6121161,785713536.0,-54.16,-22.27,-0.447,0.33
腾讯控股,00700,2010-06-30,-2.628,-1.949,-1.852,-2.628,5622972,726255744.0,-31.62,20.58,0.505,0.31
腾讯控股,00700,2010-07-02,-1.949,-2.124,-1.871,-2.356,6054259,784070272.0,-24.88,-8.98,-0.175,0.33
腾讯控股,00700,2010-07-05,-2.046,-1.968,-1.755,-2.376,3250504,424084512.0,-29.24,7.34,0.156,0.18
腾讯控股,00700,2010-07-06,-2.298,-1.153,-1.095,-2.298,6430097,851637184.0,-61.13,41.41,0.815,0.35
腾讯控股,00700,2010-07-07,-1.172,-0.881,-0.706,-1.444,7626666,1031236288.0,-64.01,23.59,0.272,0.42
腾讯控股,00700,2010-07-08,-0.299,-0.629,-0.241,-0.823,4878546,671969536.0,-66.06,28.6,0.252,0.27
腾讯控股,00700,2010-07-09,-0.862,-0.299,-0.202,-0.92,4820478,665682304.0,-114.15,52.46,0.33,0.26
腾讯控股,00700,2010-07-12,-0.202,-0.338,-0.202,-0.59,2308763,320147168.0,-129.77,-13.04,-0.039,0.13
腾讯控股,00700,2010-07-13,-0.279,-0.182,-0.105,-0.493,2990992,415484544.0,-114.79,46.15,0.156,0.16
腾讯控股,00700,2010-07-14,-0.105,-0.415,0.089,-0.842,4131558,573570816.0,-511.54,-128.02,-0.233,0.23
腾讯控股,00700,2010-07-15,-0.59,-0.92,-0.299,-1.056,4516572,616568320.0,-182.41,-121.69,-0.505,0.25
腾讯控股,00700,2010-07-16,-1.075,-0.415,-0.338,-1.231,3388946,462382080.0,-97.07,54.89,0.505,0.19
腾讯控股,00700,2010-07-19,-1.075,-0.182,-0.085,-1.075,3457459,480247552.0,-238.55,56.14,0.233,0.19
腾讯控股,00700,2010-07-20,-0.105,-0.571,-0.085,-0.765,2610998,361924480.0,-373.63,-213.74,-0.389,0.14
腾讯控股,00700,2010-07-21,-0.454,-0.357,-0.241,-0.765,3367298,465401344.0,-91.77,37.48,0.214,0.18
腾讯控股,00700,2010-07-22,-0.648,-0.668,-0.376,-0.784,3846876,527665600.0,-114.29,-87.11,-0.311,0.21
腾讯控股,00700,2010-07-23,-0.532,-0.493,-0.454,-0.726,5221843,717861504.0,-40.72,26.2,0.175,0.29
腾讯控股,00700,2010-07-26,-0.648,-0.435,-0.26,-0.648,5220840,721589760.0,-78.7,11.76,0.058,0.29
腾讯控股,00700,2010-07-27,-0.474,0.478,0.711,-0.687,9205017,1300227968.0,-321.38,209.89,0.913,0.5
腾讯控股,00700,2010-07-28,0.516,1.157,1.351,0.284,8684140,1267115392.0,223.22,142.05,0.679,0.47
腾讯控股,00700,2010-07-29,1.448,1.584,1.739,1.176,6776397,1004828736.0,48.66,36.91,0.427,0.37
腾讯控股,00700,2010-07-30,1.584,1.778,1.914,1.468,6222528,931270912.0,28.16,12.25,0.194,0.34
腾讯控股,00700,2010-08-02,2.225,2.089,2.322,1.992,3535103,535785472.0,18.56,17.49,0.311,0.19
腾讯控股,00700,2010-08-03,2.419,2.031,2.419,1.371,4997332,749668032.0,50.17,-2.78,-0.058,0.27
腾讯控股,00700,2010-08-04,1.895,2.477,2.574,1.856,3641841,554476992.0,35.35,21.96,0.446,0.2
腾讯控股,00700,2010-08-05,2.419,2.399,2.574,2.302,2223625,339907200.0,10.98,-3.15,-0.078,0.12
腾讯控股,00700,2010-08-06,2.419,2.38,2.419,2.147,2505280,382208544.0,11.34,-0.79,-0.019,0.14
腾讯控股,00700,2010-08-09,2.05,2.555,2.613,2.05,2240199,342279744.0,23.66,7.35,0.175,0.12
腾讯控股,00700,2010-08-10,2.458,2.807,2.962,2.419,5522008,855662912.0,21.25,9.86,0.252,0.3
腾讯控股,00700,2010-08-11,2.613,1.584,2.807,1.468,4784091,721005440.0,47.7,-43.57,-1.223,0.26
腾讯控股,00700,2010-08-12,0.982,0.536,0.982,0.381,8925888,1284312832.0,37.94,-66.16,-1.048,0.49
腾讯控股,00700,2010-08-13,0.749,0.827,1.39,0.652,6069554,883981504.0,137.69,54.29,0.291,0.33
腾讯控股,00700,2010-08-16,0.866,1.021,1.235,0.652,2925869,425639776.0,70.5,23.46,0.194,0.16
腾讯控股,00700,2010-08-17,1.351,1.235,1.351,0.924,1711220,250952352.0,41.82,20.96,0.214,0.09
腾讯控股,00700,2010-08-18,1.235,1.254,1.72,0.924,2936605,433765216.0,64.45,1.54,0.019,0.16
腾讯控股,00700,2010-08-19,1.778,1.623,2.186,1.506,5741797,860763072.0,54.23,29.43,0.369,0.31
腾讯控股,00700,2010-08-20,1.215,1.565,1.623,1.021,2669669,393842560.0,37.09,-3.57,-0.058,0.15
腾讯控股,00700,2010-08-23,1.739,1.468,1.836,1.176,1497666,221714928.0,42.17,-6.2,-0.097,0.08
腾讯控股,00700,2010-08-24,1.254,0.186,1.371,0.109,4434447,640214592.0,85.97,-87.33,-1.282,0.24
腾讯控股,00700,2010-08-25,-0.066,-0.396,-0.066,-0.939,7866728,1087493376.0,469.35,-312.9,-0.582,0.43
腾讯控股,00700,2010-08-26,-0.687,-0.008,0.031,-0.687,4259382,595402944.0,-181.31,97.98,0.388,0.23
腾讯控股,00700,2010-08-27,-0.008,0.089,0.245,-0.008,1716462,241969152.0,-3162.5,1212.5,0.097,0.09
腾讯控股,00700,2010-08-30,0.381,0.575,0.749,0.361,3023936,434103808.0,435.96,546.07,0.486,0.17
腾讯控股,00700,2010-08-31,0.167,0.342,0.439,-0.396,3039379,427927264.0,145.22,-40.52,-0.233,0.17
腾讯控股,00700,2010-09-01,0.051,0.381,0.536,0.051,3075881,437753760.0,141.81,11.4,0.039,0.17
腾讯控股,00700,2010-09-02,0.284,0.264,0.536,-0.008,2601819,369229600.0,142.78,-30.71,-0.117,0.14
腾讯控股,00700,2010-09-03,-0.027,0.905,1.196,-0.027,4119451,592728128.0,463.26,242.8,0.641,0.23
腾讯控股,00700,2010-09-06,1.176,2.05,2.186,1.176,6812937,1019033088.0,111.6,126.52,1.145,0.37
腾讯控股,00700,2010-09-07,2.225,1.992,2.341,1.875,4417832,667875264.0,22.73,-2.83,-0.058,0.24
腾讯控股,00700,2010-09-08,1.992,1.681,2.128,1.565,4342728,649859264.0,28.26,-15.61,-0.311,0.24
腾讯控股,00700,2010-09-09,1.448,1.934,2.031,1.448,2088963,313422848.0,34.68,15.05,0.253,0.11
腾讯控股,00700,2010-09-10,2.031,1.798,2.031,1.759,2320939,348848928.0,14.06,-7.03,-0.136,0.13
腾讯控股,00700,2010-09-13,2.089,2.419,2.594,2.05,4139329,632885760.0,30.26,34.54,0.621,0.23
腾讯控股,00700,2010-09-14,2.535,2.613,2.749,2.477,3530152,543267008.0,11.24,8.02,0.194,0.19
腾讯控股,00700,2010-09-15,2.613,2.535,2.652,2.166,3204591,489746112.0,18.6,-2.99,-0.078,0.18
腾讯控股,00700,2010-09-16,2.729,2.729,3.001,2.341,3110061,481012896.0,26.04,7.65,0.194,0.17
腾讯控股,00700,2010-09-17,2.807,2.865,3.001,2.516,3389186,525958976.0,17.77,4.98,0.136,0.19
腾讯控股,00700,2010-09-20,2.865,3.331,3.389,2.496,4050934,634218688.0,31.17,16.27,0.466,0.22
腾讯控股,00700,2010-09-21,3.545,3.739,3.836,3.331,4360740,694164288.0,15.16,12.25,0.408,0.24
腾讯控股,00700,2010-09-22,3.778,3.292,3.933,3.156,3649501,580361728.0,20.78,-11.96,-0.447,0.2
腾讯控股,00700,2010-09-24,3.855,3.894,3.933,3.389,3445161,552184896.0,16.52,18.29,0.602,0.19
腾讯控股,00700,2010-09-27,4.535,5.466,5.525,4.457,10246152,1713200256.0,27.43,40.37,1.572,0.56
腾讯控股,00700,2010-09-28,5.466,5.661,5.932,5.136,7081394,1198537472.0,14.56,3.57,0.195,0.39
腾讯控股,00700,2010-09-29,5.525,5.428,5.661,5.234,4831606,814462080.0,7.54,-4.12,-0.233,0.26
腾讯控股,00700,2010-09-30,5.428,5.641,5.816,5.331,4559852,771525376.0,8.94,3.92,0.213,0.25
腾讯控股,00700,2010-10-04,6.689,6.185,6.689,5.835,4199145,724352256.0,15.14,9.64,0.544,0.23
腾讯控股,00700,2010-10-05,6.01,5.389,6.068,5.272,3755032,637137856.0,12.87,-12.87,-0.796,0.2
腾讯控股,00700,2010-10-06,6.204,5.777,6.398,5.428,2669297,455068608.0,18.0,7.2,0.388,0.15
腾讯控股,00700,2010-10-07,6.301,5.292,6.301,5.039,4941463,832454400.0,21.85,-8.4,-0.485,0.27
腾讯控股,00700,2010-10-08,5.039,6.185,6.262,4.826,4972275,840920448.0,27.14,16.87,0.893,0.27
腾讯控股,00700,2010-10-11,6.592,6.903,7.272,6.126,7116157,1250699520.0,18.53,11.61,0.718,0.39
腾讯控股,00700,2010-10-12,6.922,8.106,8.902,6.884,8682540,1586565504.0,29.23,17.43,1.203,0.47
腾讯控股,00700,2010-10-13,8.631,9.135,9.64,8.436,7434730,1391405056.0,14.85,12.69,1.029,0.41
腾讯控股,00700,2010-10-14,9.504,8.204,10.184,7.854,6426272,1194696832.0,25.51,-10.19,-0.931,0.35
腾讯控股,00700,2010-10-15,7.311,8.436,9.213,7.311,5199343,964500480.0,23.18,2.83,0.232,0.28
腾讯控股,00700,2010-10-18,8.398,8.805,8.902,8.126,3622204,669297216.0,9.2,4.37,0.369,0.2
腾讯控股,00700,2010-10-19,8.534,8.495,8.631,7.932,4078623,745383808.0,7.94,-3.52,-0.31,0.22
腾讯控股,00700,2010-10-20,8.009,7.99,8.359,7.718,3832744,698370944.0,7.55,-5.94,-0.505,0.21
腾讯控股,00700,2010-10-21,8.378,8.844,9.213,7.854,4542922,842412288.0,17.01,10.69,0.854,0.25
腾讯控股,00700,2010-10-22,8.825,8.611,8.902,8.281,2230675,412245408.0,7.02,-2.63,-0.233,0.12
腾讯控股,00700,2010-10-25,8.922,8.728,9.058,8.553,2032205,377724128.0,5.86,1.36,0.117,0.11
腾讯控股,00700,2010-10-26,9.019,8.048,9.213,7.854,2791664,513456384.0,15.57,-7.79,-0.68,0.15
腾讯控股,00700,2010-10-27,8.048,7.408,8.436,7.33,2910649,524352864.0,13.74,-7.95,-0.64,0.16
腾讯控股,00700,2010-10-28,7.738,6.981,7.738,6.592,3066501,542742016.0,15.47,-5.76,-0.427,0.17
腾讯控股,00700,2010-10-29,7.116,7.175,8.068,6.689,4869726,872603968.0,19.75,2.78,0.194,0.27
腾讯控股,00700,2010-11-01,8.825,8.631,8.864,8.242,3233693,594595456.0,8.67,20.29,1.456,0.18
腾讯控股,00700,2010-11-02,9.213,8.689,9.213,8.242,3853103,713040896.0,11.25,0.67,0.058,0.21
腾讯控股,00700,2010-11-03,8.359,9.038,9.446,7.951,4239585,792740288.0,17.21,4.02,0.349,0.23
腾讯控股,00700,2010-11-04,8.534,7.912,8.592,7.388,12102412,2190540544.0,13.32,-12.46,-1.126,0.66
腾讯控股,00700,2010-11-05,8.242,8.204,8.631,7.66,5999695,1092709376.0,12.27,3.69,0.292,0.33
腾讯控股,00700,2010-11-08,8.436,7.446,8.436,7.233,8103168,1456801920.0,14.66,-9.24,-0.758,0.44
腾讯控股,00700,2010-11-09,7.078,7.951,8.223,7.0,6390741,1154777472.0,16.42,6.78,0.505,0.35
腾讯控股,00700,2010-11-10,7.66,7.272,8.106,7.175,6242038,1117993472.0,11.71,-8.54,-0.679,0.34
腾讯控股,00700,2010-11-11,7.854,7.097,7.893,6.495,8689089,1541796480.0,19.22,-2.41,-0.175,0.47
腾讯控股,00700,2010-11-12,6.845,6.748,7.233,6.592,6960976,1228077056.0,9.03,-4.92,-0.349,0.38
腾讯控股,00700,2010-11-15,7.291,7.524,7.66,7.039,4303063,769233472.0,9.2,11.5,0.776,0.23
腾讯控股,00700,2010-11-16,7.233,6.398,7.621,6.068,6668908,1171101824.0,20.64,-14.97,-1.126,0.36
腾讯控股,00700,2010-11-17,6.01,5.078,6.301,4.942,6621373,1123434496.0,21.24,-20.63,-1.32,0.36
腾讯控股,00700,2010-11-18,6.107,6.67,6.825,5.777,4402515,764386624.0,20.64,31.35,1.592,0.24
腾讯控股,00700,2010-11-19,6.981,6.922,7.058,5.932,2963816,519159232.0,16.88,3.78,0.252,0.16
腾讯控股,00700,2010-11-22,7.466,6.748,7.505,6.709,3492683,617752576.0,11.5,-2.51,-0.174,0.19
腾讯控股,00700,2010-11-23,6.495,5.583,6.534,5.447,5186287,886218240.0,16.11,-17.26,-1.165,0.28
腾讯控股,00700,2010-11-24,6.651,5.35,6.651,4.904,5495145,931034496.0,31.29,-4.17,-0.233,0.3
腾讯控股,00700,2010-11-25,5.719,4.962,5.719,4.942,4376604,732834880.0,14.52,-7.25,-0.388,0.24
腾讯控股,00700,2010-11-26,5.117,4.962,5.525,4.612,3688572,614271104.0,18.4,0.0,0.0,0.2
腾讯控股,00700,2010-11-29,5.331,6.088,6.126,4.748,4813004,811569472.0,27.77,22.69,1.126,0.26
腾讯控股,00700,2010-11-30,5.894,6.243,6.631,5.719,6265981,1080552576.0,14.98,2.55,0.155,0.34
腾讯控股,00700,2010-12-01,6.359,6.495,6.845,5.971,3891912,674736960.0,14.0,4.04,0.252,0.21
腾讯控股,00700,2010-12-02,7.078,7.078,7.155,6.748,3194022,562074496.0,6.27,8.98,0.583,0.17
腾讯控股,00700,2010-12-03,7.078,6.029,7.155,6.029,2923149,509755936.0,15.91,-14.82,-1.049,0.16
腾讯控股,00700,2010-12-06,5.758,6.748,7.097,5.758,4208575,738595264.0,22.21,11.93,0.719,0.23
腾讯控股,00700,2010-12-07,6.709,7.485,7.563,6.689,3687904,655311168.0,12.95,10.92,0.737,0.2
